City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description,Country
1086,Yumen,40.2833,97.2,56.71,25,0,6.8,clear sky,CN
1087,Maloy,61.9353,5.1136,53.73,90,13,13.87,few clouds,NO
1088,Copiapo,-27.3667,-70.3333,53.29,34,0,4.88,clear sky,CL
1089,Souillac,-20.5167,57.5167,66.58,72,40,2.3,scattered clouds,MU
1090,Inuvik,68.3499,-133.7218,57.96,58,75,3.44,light rain,CA
1091,Puerto Carreno,6.189,-67.4859,84.27,74,96,4.36,overcast clouds,CO
1092,Omsukchan,62.5333,155.8,64.96,70,98,7.65,overcast clouds,RU
1093,Presidencia Roque Saenz Pena,-26.7852,-60.4388,85.64,34,32,11.92,scattered clouds,AR
1094,Haines Junction,60.7522,-137.5108,58.95,36,6,2.3,clear sky,CA
1095,Uitenhage,-33.7576,25.3971,45.99,89,0,2.37,clear sky,ZA
1096,Mecca,21.4267,39.8261,90.1,32,20,5.41,few clouds,SA
1097,Bougouni,11.417,-7.479,73.2,91,22,4.03,few clouds,ML
1098,Zelenogorskiy,55.0333,87.0,50.52,89,4,2.55,clear sky,RU
1099,Ciudad Ojeda,10.1964,-71.3082,87.6,65,92,6.93,overcast clouds,VE
1100,Mahajanga,-15.7167,46.3167,68.02,88,0,3.44,clear sky,MG
1101,Luderitz,-26.6481,15.1594,56.66,57,0,8.39,clear sky,NA
1102,Grand Gaube,-20.0064,57.6608,66.6,67,6,1.01,clear sky,MU
1103,Verkhoyansk,67.5447,133.385,56.82,84,100,6.64,overcast clouds,RU
1104,Kyren,51.6828,102.1408,47.86,96,100,2.57,overcast clouds,RU
1105,Puerto Del Rosario,28.5004,-13.8627,73.15,73,20,17.27,few clouds,ES
1106,Blagoyevo,63.3667,47.9167,59.58,98,98,8.41,moderate rain,RU
1107,Saint-Prosper,46.2117,-70.4811,80.31,74,58,7.92,broken clouds,CA
1108,Newport,51.5877,-2.9984,63.45,83,60,5.66,broken clouds,GB
1109,Rayevskiy,54.0658,54.9468,72.95,33,37,4.52,light rain,RU
1110,Pinyug,60.251,47.7842,57.7,94,76,10.0,broken clouds,RU
1111,Khandyga,62.6667,135.6,64.58,94,100,3.51,light rain,RU
1112,Nanortalik,60.1432,-45.2371,48.04,75,30,4.16,scattered clouds,GL
1113,Nemuro,43.3236,145.575,58.24,93,100,10.36,moderate rain,JP
1114,Basco,20.4487,121.9702,85.3,76,92,14.05,overcast clouds,PH
1115,Ingham,42.6,-84.3833,87.98,90,12,5.61,few clouds,US
1116,Maldonado,-34.6667,-54.9167,53.22,92,65,8.88,broken clouds,UY
1117,Crestview,30.7621,-86.5705,92.91,63,1,5.75,clear sky,US
1118,Steinbach,50.1667,8.5667,60.8,94,0,4.61,clear sky,DE
1119,Oriximina,-1.7656,-55.8661,85.35,48,50,2.86,scattered clouds,BR
1120,Khvastovichi,53.4694,35.0941,53.74,66,99,3.29,overcast clouds,RU
1121,Novikovo,51.1537,37.8879,60.53,52,31,5.97,scattered clouds,RU
1122,Buala,-8.145,159.5921,81.59,78,44,11.1,light rain,SB
1123,Nakatsugawa,35.4833,137.5,72.55,95,100,1.23,overcast clouds,JP
1124,Ratnapura,6.6828,80.3992,74.89,90,100,2.1,overcast clouds,LK
1125,Sakakah,29.9697,40.2064,90.97,11,0,7.0,clear sky,SA
1126,Belmonte,-15.8631,-38.8828,75.7,86,3,8.32,clear sky,BR
1127,Khasan,42.4308,130.6434,68.25,74,26,2.26,scattered clouds,RU
1128,Shenjiamen,29.9576,122.298,79.68,90,100,11.43,light rain,CN
1129,Duku,11.2361,4.9073,73.83,91,100,1.99,moderate rain,NG
1130,San Policarpo,12.1791,125.5072,77.74,90,99,5.57,overcast clouds,PH
1131,Caborca,30.5838,-111.101,96.49,26,0,6.35,clear sky,MX
1132,Mayo,38.8876,-76.5119,82.38,83,1,0.0,clear sky,US
1133,Araouane,18.9048,-3.5265,93.81,34,31,5.08,scattered clouds,ML
1134,Nushki,29.5542,66.0215,80.08,11,0,4.54,clear sky,PK
1135,Lubango,-14.9172,13.4925,60.91,44,0,3.36,clear sky,AO
1136,Koungou,-12.7336,45.2042,74.91,78,0,5.75,clear sky,YT
1137,Port Hardy,50.6996,-127.4199,62.78,63,75,11.5,broken clouds,CA
1138,Aberdeen,57.1437,-2.0981,63.21,100,24,1.14,few clouds,GB
1139,Gangarampur,25.4,88.5167,81.66,81,100,8.84,light rain,IN
1140,Magadi,12.9667,77.2333,70.14,92,85,6.29,overcast clouds,IN
1141,Whakatane,-37.9585,176.9854,55.78,55,65,3.65,broken clouds,NZ
1142,Oeiras,-7.0253,-42.1311,84.09,30,5,6.17,clear sky,BR
1143,Matara,5.9485,80.5353,77.61,85,100,4.56,overcast clouds,LK
1144,Vanimo,-2.6741,141.3028,76.87,84,100,3.29,overcast clouds,PG
1145,Bagdarin,54.4333,113.6,50.23,93,80,4.03,broken clouds,RU
1146,Waipawa,-41.4122,175.5153,51.46,69,78,10.94,broken clouds,NZ
1147,Mikhaylovka,50.06,43.2379,71.13,64,100,7.56,overcast clouds,RU
1148,Abu Dhabi,24.4667,54.3667,91.51,84,0,4.61,clear sky,AE
1149,Yermish,54.7678,42.2711,59.72,82,53,5.06,broken clouds,RU
1150,Santander,43.4647,-3.8044,69.3,90,75,3.0,broken clouds,ES
1151,Teya,60.3778,92.6267,50.77,84,98,3.11,overcast clouds,RU
1152,Nhulunbuy,-12.2333,136.7667,79.41,83,75,12.66,broken clouds,AU
1153,Ilebo,-4.3167,20.5833,74.57,74,52,1.99,broken clouds,CD
1154,Tombouctou,20.0,-3.0,91.02,41,32,23.26,scattered clouds,ML
1155,Vaxjo,56.8777,14.8091,56.8,76,40,3.44,scattered clouds,SE
1156,Qandala,11.472,49.8728,90.05,52,100,10.89,overcast clouds,SO
1157,Gusau,12.1628,6.6614,77.05,75,87,6.73,overcast clouds,NG
1158,Areia Branca,-4.9561,-37.1369,82.6,58,7,18.5,clear sky,BR
1159,Lavrentiya,65.5833,-171.0,50.0,79,58,3.47,broken clouds,RU
1160,Te Anau,-45.4167,167.7167,49.24,90,100,4.99,overcast clouds,NZ
1161,Abnub,27.2696,31.1511,88.02,22,0,10.25,clear sky,EG
1162,Hualmay,-11.0964,-77.6139,64.27,78,34,8.1,scattered clouds,PE
1163,Dickinson,29.4608,-95.0513,98.69,61,40,1.99,scattered clouds,US
1164,Hojo,33.9766,132.7777,77.14,100,75,5.75,broken clouds,JP
1165,Salur,18.5333,83.2167,77.47,89,68,2.01,broken clouds,IN
1166,Lanzhou,36.0564,103.7922,67.28,51,3,7.0,clear sky,CN
1167,Enid,36.3956,-97.8784,99.01,46,75,8.99,broken clouds,US
1168,Boljoon,9.6281,123.4785,79.47,80,100,1.61,overcast clouds,PH
1169,Mirnyy,62.5353,113.9611,48.43,73,4,1.74,clear sky,RU
1170,Pomichna,48.2422,31.4158,61.7,58,4,5.1,clear sky,UA
1171,Raymond,43.9015,-70.4703,71.76,92,100,8.88,light rain,US
1172,Kisesa,-3.0833,34.15,71.71,45,38,15.55,scattered clouds,TZ
1173,Ancona,43.55,13.1667,81.39,44,23,4.61,few clouds,IT
1174,Soledad,10.9184,-74.7646,90.05,79,75,8.05,broken clouds,CO
1175,Soyo,-6.1349,12.3689,73.33,80,7,4.97,clear sky,AO
1176,Nouadhibou,20.931,-17.0347,85.98,45,1,20.71,clear sky,MR
1177,Rehoboth,-23.3167,17.0833,56.01,26,1,3.76,clear sky,NA
1178,Sept-Iles,50.2001,-66.3821,68.52,83,75,5.01,broken clouds,CA
1179,Tarabuco,-19.1667,-64.9167,64.24,17,0,7.34,clear sky,BO
1180,Rockhampton,-23.3833,150.5,60.69,88,5,9.22,clear sky,AU
1181,Meridian,43.6121,-116.3915,83.32,28,1,1.01,clear sky,US
1182,Atar,20.5169,-13.0499,99.3,11,37,13.94,scattered clouds,MR
1183,Nha Trang,12.25,109.1833,77.0,85,94,5.41,overcast clouds,VN
1184,Yerbogachen,61.2767,108.0108,54.59,98,100,5.3,moderate rain,RU
1185,Warrington,53.3925,-2.5802,63.75,90,75,1.01,broken clouds,GB
1186,Kainantu,-6.2887,145.8655,62.26,85,97,1.63,overcast clouds,PG
1187,Ketchikan,55.3422,-131.6461,64.87,52,1,6.91,clear sky,US
1188,Anadyr,64.75,177.4833,48.7,93,20,11.18,fog,RU
1189,Caravelas,-17.7125,-39.2481,70.41,86,7,5.7,clear sky,BR
1190,Guntakal,15.1667,77.3833,79.57,66,94,9.31,overcast clouds,IN
1191,Mweka,-4.85,21.5667,73.11,65,9,1.1,clear sky,CD
1192,Tuatapere,-46.1333,167.6833,48.81,82,100,7.49,overcast clouds,NZ
1193,Biryusinsk,55.9634,97.8235,43.39,91,22,4.43,few clouds,RU
1194,Veraval,20.9,70.3667,79.99,85,71,8.05,broken clouds,IN
1195,Mayumba,-3.432,10.6554,72.3,82,20,6.38,few clouds,GA
1196,Balikpapan,-1.2675,116.8289,73.9,95,100,7.0,overcast clouds,ID
1197,Walvis Bay,-22.9575,14.5053,55.09,87,6,6.91,clear sky,NA
1198,Luebo,-5.35,21.4167,74.66,73,13,0.81,few clouds,CD
1199,Fairbanks,64.8378,-147.7164,61.61,63,1,3.44,clear sky,US
1200,Lira,2.235,32.9097,62.67,91,18,4.29,few clouds,UG
1201,Kayes,14.0,-11.0,77.99,90,100,4.61,overcast clouds,ML
1202,Isangel,-19.55,169.2667,73.51,68,75,4.61,broken clouds,VU
1203,Alyangula,-13.8483,136.4192,67.87,94,16,0.0,few clouds,AU
1204,Yingcheng,30.95,113.55,86.05,97,100,4.7,overcast clouds,CN
1205,Harper,4.375,-7.7169,75.58,89,94,3.4,overcast clouds,LR
1206,Derazhnya,49.2692,27.4338,61.38,64,43,1.97,scattered clouds,UA
1207,Flin Flon,54.7682,-101.865,62.44,36,90,4.61,smoke,CA
1208,Biltine,14.5333,20.9167,74.46,76,100,1.77,overcast clouds,TD
1209,Estacion Coahuila,32.1939,-115.0017,102.96,12,0,4.18,clear sky,MX
1210,Humaita,-7.5061,-63.0208,90.72,25,0,2.53,clear sky,BR
1211,Huangmei,30.1924,116.025,77.81,95,100,2.59,overcast clouds,CN
1212,Tateyama,34.9833,139.8667,78.82,89,100,2.33,light rain,JP
1213,Asau,46.4333,26.4,67.75,95,88,1.9,overcast clouds,RO
1214,Atikokan,48.7555,-91.6216,79.29,26,0,8.5,clear sky,CA
1215,Rocha,-34.4833,-54.3333,53.62,83,44,14.85,scattered clouds,UY
1216,Pa Sang,18.5262,98.9394,77.2,90,100,1.83,overcast clouds,TH
1217,Fort Wellington,6.4,-57.6,80.4,81,80,6.91,broken clouds,GY
1218,Bumba,2.1833,22.4667,73.22,89,99,2.89,light rain,CD
1219,Alihe,50.5667,123.7167,57.97,87,100,3.09,overcast clouds,CN
1220,Paramonga,-10.6667,-77.8333,64.78,77,79,8.34,broken clouds,PE
1221,Codrington,-38.2667,141.9667,48.52,75,71,9.8,broken clouds,AU
1222,Egvekinot,66.3167,-179.1667,46.49,89,100,3.09,overcast clouds,RU
1223,Elko,41.0002,-115.5012,84.74,18,0,8.01,clear sky,US
1224,Jiaonan,35.8786,119.9753,75.22,94,100,4.25,moderate rain,CN
1225,Ladario,-19.0047,-57.6017,97.09,24,0,9.22,smoke,BR
1226,Tucuman,-26.8241,-65.2226,80.6,26,0,4.61,clear sky,AR
1227,Ailigandi,9.2333,-78.0167,82.49,82,79,8.43,broken clouds,PA
1228,Torata,-17.0769,-70.8433,63.84,26,0,4.16,clear sky,PE
1229,Preili,56.2944,26.7246,48.36,90,6,5.21,clear sky,LV
1230,Wembley,-31.9333,115.8,50.09,79,0,11.5,clear sky,AU
1231,Studena,49.1852,15.2869,61.14,96,100,1.99,light rain,CZ
1232,San Carlos De Bariloche,-41.1456,-71.3082,37.15,65,40,21.85,scattered clouds,AR
1233,Dunedin,-45.8742,170.5036,48.79,74,52,1.99,broken clouds,NZ
1234,Zomin,39.9606,68.3958,76.17,24,0,4.99,clear sky,UZ
1235,Okha,53.5739,142.9478,62.29,76,7,12.59,clear sky,RU
1236,Santa Luzia,-19.7697,-43.8514,75.54,39,0,6.91,clear sky,BR
1237,Mashhad,36.297,59.6062,75.34,35,0,4.61,clear sky,IR
1238,Iskateley,67.6803,53.1512,48.2,95,100,17.05,overcast clouds,RU
1239,Visby,57.6409,18.296,53.85,87,10,2.3,clear sky,SE
1240,Arkhara,49.4212,130.0842,64.6,98,100,6.29,overcast clouds,RU
1241,Teterow,53.7833,12.5667,62.76,73,100,10.65,light rain,DE
1242,Longford,53.7333,-7.8,58.15,89,21,2.57,few clouds,IE
1243,San Francisco Del Mar,16.2333,-94.65,87.87,64,98,11.59,overcast clouds,MX
1244,Isoka,-10.1606,32.6335,67.23,57,64,2.8,broken clouds,ZM
1245,Tezu,27.9167,96.1667,75.29,100,100,2.62,moderate rain,IN
1246,Mitsamiouli,-11.3847,43.2844,75.79,72,1,1.99,clear sky,KM
1247,Gonzalez,30.5816,-87.2914,92.37,70,99,8.1,overcast clouds,US
1248,Turukhansk,65.8167,87.9833,48.9,94,39,3.87,scattered clouds,RU
1249,Zhanaozen,43.3,52.8,82.89,19,34,9.01,scattered clouds,KZ
1250,Vardo,70.3705,31.1107,42.55,71,100,14.83,overcast clouds,NO
1251,Porto Novo,6.4965,2.6036,76.82,89,100,3.6,moderate rain,BJ
1252,Plouzane,48.3833,-4.6167,59.32,91,0,2.3,clear sky,FR
1253,Tibacuy,4.3511,-72.4564,85.59,70,40,2.28,light rain,CO
1254,Sabang,5.8933,95.3214,81.57,74,97,5.01,overcast clouds,ID
1255,Tambura,5.6,27.4667,67.62,98,100,2.98,moderate rain,SS
1256,Santa Cruz De Las Flores,20.4833,-103.5,73.38,62,100,4.12,overcast clouds,MX
1257,Leland,34.2563,-78.0447,85.19,83,20,6.91,few clouds,US
1258,Kieta,-6.2167,155.6333,82.24,75,62,6.2,light rain,PG
1259,Sassandra,4.95,-6.0833,73.62,92,80,3.51,broken clouds,CI
1260,Nevsehir,38.9167,34.6667,70.81,43,0,5.75,clear sky,TR
1261,Narasapur,16.45,81.6667,79.2,89,10,7.52,clear sky,IN
1262,Ericeira,38.9627,-9.4156,69.48,88,2,14.61,clear sky,PT
1263,Sobolevo,54.4299,31.8996,56.55,67,74,4.92,broken clouds,RU
1264,Ajdabiya,30.7554,20.2263,81.16,42,0,11.63,clear sky,LY
1265,Virginia Beach,36.8529,-75.978,84.24,78,90,5.75,light rain,US
1266,Wajima,37.4,136.9,76.59,89,100,7.99,light rain,JP
1267,Roald,62.5833,6.1333,53.74,82,0,16.11,clear sky,NO
1268,Bac Lieu,9.285,105.7244,79.54,86,100,8.75,overcast clouds,VN
1269,Xacmaz,41.4635,48.806,75.81,52,18,3.62,few clouds,AZ
1270,Oxford,51.7522,-1.256,65.03,85,75,1.99,broken clouds,GB
1271,Ituporanga,-27.4144,-49.6025,66.52,73,0,1.95,clear sky,BR
1272,Vitim,59.4511,112.5578,52.11,87,100,2.55,overcast clouds,RU
1273,Kampot,10.6167,104.1833,82.45,87,100,6.31,overcast clouds,KH
1274,Mount Pleasant,32.7941,-79.8626,84.18,90,90,5.01,mist,US
1275,Vershino-Darasunskiy,52.35,115.5167,46.29,96,7,4.56,clear sky,RU
1276,Owen Sound,44.5672,-80.9435,83.16,75,6,4.0,clear sky,CA
1277,Kanye,-24.9667,25.3327,63.59,27,10,6.4,clear sky,BW
1278,Husavik,66.0449,-17.3389,55.31,79,100,3.4,overcast clouds,IS
1279,Saint-Leu,-21.15,55.2833,65.23,65,13,9.55,few clouds,RE
1280,Viransehir,37.2353,39.7631,88.03,16,0,6.91,clear sky,TR
1281,Valdivia,-39.8142,-73.2459,50.09,83,16,2.71,few clouds,CL
1282,High Rock,26.6208,-78.2833,87.82,71,99,11.3,overcast clouds,BS
1283,Gejiu,23.306,103.1635,57.18,92,100,1.32,overcast clouds,CN
1284,Wagar,16.1525,36.2032,79.63,51,100,15.12,overcast clouds,SD
1285,Moissala,8.3404,17.7663,70.81,92,42,1.43,scattered clouds,TD
1286,Znamensk,48.5842,45.7338,78.26,44,95,6.4,overcast clouds,RU
1287,Dustlik,40.5247,68.0358,73.56,29,0,2.15,clear sky,UZ
1288,Mengcheng,33.2579,116.5655,75.54,98,100,6.2,overcast clouds,CN
1289,Belaya Gora,68.5333,146.4167,54.27,85,100,8.59,overcast clouds,RU
1290,Alice Springs,-23.7,133.8833,58.55,41,13,9.22,few clouds,AU
1291,Thoen,17.6129,99.2161,73.98,96,81,2.26,broken clouds,TH
1292,Inhambane,-23.865,35.3833,70.47,79,53,11.27,broken clouds,MZ
1293,Los Llanos De Aridane,28.6585,-17.9182,70.12,84,75,13.8,broken clouds,ES
1294,Vicuna,-30.0319,-70.7081,53.33,35,19,4.72,few clouds,CL
1295,Lindi,-10.0,39.7167,72.23,89,54,4.0,broken clouds,TZ
1296,Dalbandin,28.8947,64.4101,84.58,9,11,2.71,few clouds,PK
1297,Machiques,10.0644,-72.545,85.51,69,95,4.29,overcast clouds,VE
1298,Hamilton,39.1834,-84.5333,93.0,51,20,1.01,few clouds,US
1299,Apac,1.9756,32.5386,62.6,94,8,4.03,clear sky,UG
1300,Requena,39.4883,-1.1004,72.14,68,99,4.92,overcast clouds,ES
1301,Labytnangi,66.6572,66.4183,57.52,91,100,6.31,overcast clouds,RU
1302,Nambucca Heads,-30.65,153.0,62.17,67,94,3.78,overcast clouds,AU
1303,Nioro,13.35,-15.75,75.47,94,100,10.76,overcast clouds,GM
1304,Berlevag,70.8578,29.0864,44.55,70,90,5.75,overcast clouds,NO
1305,Lakatoro,-16.0999,167.4164,76.32,71,71,14.34,broken clouds,VU
1306,Ust-Kuyga,70.0167,135.6,46.31,92,100,2.91,overcast clouds,RU
1307,Nautla,20.2167,-96.7833,83.23,76,27,5.97,scattered clouds,MX
1308,Tiarei,-17.5333,-149.3333,78.82,84,49,18.59,moderate rain,PF
1309,Sambava,-14.2667,50.1667,67.64,83,16,11.43,few clouds,MG
1310,Darnah,32.767,22.6367,78.15,76,0,16.96,clear sky,LY
1311,Hyderabad,17.3753,78.4744,77.16,66,75,0.0,broken clouds,IN
1312,Boa Vista,2.8197,-60.6733,87.78,58,75,9.22,broken clouds,BR
1313,Ekhabi,53.5102,142.9671,62.42,75,7,12.53,clear sky,RU
1314,Svetlogorsk,52.6333,29.7333,55.63,63,30,3.4,scattered clouds,BY
1315,Solvychegodsk,61.3305,46.9156,59.31,95,99,9.82,overcast clouds,RU
1316,Luwuk,-0.9516,122.7875,74.68,77,99,4.5,overcast clouds,ID
1317,Manzhouli,49.6,117.4333,58.48,73,100,5.08,overcast clouds,CN
1318,Trairi,-3.2778,-39.2689,78.13,78,11,13.18,few clouds,BR
1319,Honningsvag,70.9821,25.9704,44.89,75,100,5.79,overcast clouds,NO
1320,Oranjemund,-28.55,16.4333,53.78,76,0,12.06,clear sky,NA
1321,Monroe,43.1501,-77.6831,84.58,72,75,6.91,broken clouds,US
1322,Sao Joao Da Barra,-21.6403,-41.0511,73.49,83,0,19.39,clear sky,BR
1323,Bay Roberts,47.5999,-53.2648,60.04,68,63,3.0,broken clouds,CA
1324,Fuzhou,26.0614,119.3061,80.49,98,87,2.33,overcast clouds,CN
1325,Nayoro,44.3506,142.4578,67.26,95,100,2.62,overcast clouds,JP
1326,Palu,-0.8917,119.8707,73.4,96,100,1.79,overcast clouds,ID
1327,Sioux Lookout,50.1001,-91.917,75.58,43,75,10.36,broken clouds,CA
1328,Nanton,50.3501,-113.7687,74.88,34,28,5.12,scattered clouds,CA
1329,Voyvozh,62.892,54.9635,70.72,57,89,5.5,overcast clouds,RU
1330,Sibut,5.718,19.0739,69.91,96,14,2.13,few clouds,CF
1331,Kununurra,-15.7667,128.7333,72.72,34,0,2.28,clear sky,AU
1332,Hithadhoo,-0.6,73.0833,81.99,70,42,10.04,scattered clouds,MV
1333,Ushuaia,-54.8,-68.3,37.06,70,75,5.75,light rain,AR
1334,Kapaa,22.0752,-159.319,88.12,66,20,5.99,few clouds,US
1335,Rikitea,-23.1203,-134.9692,68.45,56,66,13.58,broken clouds,PF
1336,Thompson,55.7435,-97.8558,59.16,55,90,5.75,overcast clouds,CA
1337,Bredasdorp,-34.5322,20.0403,45.72,93,0,4.61,clear sky,ZA
1338,Kavieng,-2.5744,150.7967,82.22,71,95,2.35,light rain,PG
1339,Chokurdakh,70.6333,147.9167,37.36,93,100,15.32,light rain,RU
1340,Arraial Do Cabo,-22.9661,-42.0278,73.36,73,0,18.41,clear sky,BR
1341,Cockburn Town,21.4612,-71.1419,85.96,70,40,14.97,scattered clouds,TC
1342,Dikson,73.5069,80.5464,40.17,92,100,4.45,overcast clouds,RU
1343,Vaini,-21.2,-175.2,71.76,83,20,13.8,few clouds,TO
1344,Viedma,-40.8135,-62.9967,46.18,73,83,27.78,broken clouds,AR
1345,Norman Wells,65.282,-126.8329,57.24,72,90,2.3,light rain,CA
1346,Cape Town,-33.9258,18.4232,52.12,93,0,1.14,clear sky,ZA
1347,Albany,42.6001,-73.9662,75.81,93,96,12.97,moderate rain,US
1348,Hobart,-42.8794,147.3294,49.86,81,75,3.0,broken clouds,AU
1349,Yellowknife,62.456,-114.3525,55.92,47,20,4.61,few clouds,CA
1350,Kurchum,48.5722,83.6542,59.58,29,0,5.86,clear sky,KZ
1351,Bengkulu,-3.8004,102.2655,74.34,92,100,7.87,overcast clouds,ID
1352,Saint-Pierre,-21.3393,55.4781,65.84,69,0,9.22,clear sky,RE
1353,Saint-Philippe,-21.3585,55.7679,65.75,69,0,8.48,clear sky,RE
1354,Korla,41.7597,86.1469,77.54,30,4,5.57,clear sky,CN
1355,Richards Bay,-28.783,32.0377,63.18,74,100,1.9,overcast clouds,ZA
1356,Busselton,-33.65,115.3333,43.09,79,0,10.07,clear sky,AU
1357,Ocala,29.1872,-82.1401,93.92,70,20,5.01,few clouds,US
1358,Hilo,19.7297,-155.09,92.28,72,20,11.5,few clouds,US
1359,Bitung,1.4451,125.1824,74.25,85,90,9.35,light rain,ID
1360,Hermanus,-34.4187,19.2345,50.9,81,0,4.41,clear sky,ZA
1361,Castro,-24.7911,-50.0119,64.35,48,0,3.15,clear sky,BR
1362,Srivardhan,18.0333,73.0167,77.14,91,38,4.5,scattered clouds,IN
1363,Ulladulla,-35.35,150.4667,67.08,56,7,6.89,clear sky,AU
1364,Sao Filipe,14.8961,-24.4956,79.12,88,78,11.74,broken clouds,CV
1365,Port Alfred,-33.5906,26.891,56.84,77,0,5.91,clear sky,ZA
1366,Avarua,-21.2078,-159.775,78.85,89,40,8.05,scattered clouds,CK
1367,Cidreira,-30.1811,-50.2056,72.12,58,3,4.14,clear sky,BR
1368,Faridabad,28.4333,77.3167,87.49,74,17,4.74,few clouds,IN
1369,Praia Da Vitoria,38.7333,-27.0667,79.05,73,75,19.89,broken clouds,PT
1370,Maniitsoq,65.4167,-52.9,46.83,83,25,5.14,scattered clouds,GL
1371,Barrow,71.2906,-156.7887,35.62,80,90,14.97,light snow,US
1372,New Norfolk,-42.7826,147.0587,49.5,71,82,1.99,broken clouds,AU
1373,Jamestown,42.097,-79.2353,81.72,61,1,4.61,clear sky,US
1374,Saurimo,-9.6608,20.3916,74.16,52,92,3.67,overcast clouds,AO
1375,Kruisfontein,-34.0033,24.7314,47.68,84,0,3.2,clear sky,ZA
1376,Portland,45.5234,-122.6762,70.56,61,90,1.01,overcast clouds,US
1377,Denpasar,-8.65,115.2167,76.66,94,40,5.75,scattered clouds,ID
1378,Koumac,-20.5667,164.2833,71.35,63,0,4.92,clear sky,NC
1379,Torbay,47.6666,-52.7314,59.29,76,75,13.8,broken clouds,CA
1380,Kaitangata,-46.2817,169.8464,48.83,74,90,5.08,overcast clouds,NZ
1381,Bluff,-46.6,168.3333,48.79,80,100,14.72,overcast clouds,NZ
1382,Natal,-5.795,-35.2094,79.45,88,40,11.5,scattered clouds,BR
1383,Iqaluit,63.7506,-68.5145,42.53,87,90,23.02,shower rain,CA
1384,Fare,-16.7,-151.0167,78.03,80,6,19.64,light rain,PF
1385,Charyshskoye,51.3978,83.5598,43.5,80,0,5.03,clear sky,RU
1386,Bethel,41.3712,-73.414,73.02,94,100,5.99,light rain,US
1387,Dombarovskiy,50.7587,59.5386,74.48,30,1,10.18,clear sky,RU
1388,Puerto Ayora,-0.7393,-90.3518,78.76,91,95,8.99,overcast clouds,EC
1389,Menongue,-14.6585,17.691,66.36,29,78,3.02,broken clouds,AO
1390,Bilma,18.6853,12.9164,94.01,12,12,9.26,few clouds,NE
1391,Ponta Do Sol,32.6667,-17.1,72.72,78,1,3.31,clear sky,PT
1392,Havoysund,70.9963,24.6622,41.88,78,99,3.06,overcast clouds,NO
1393,Qaanaaq,77.484,-69.3632,35.58,75,12,1.59,few clouds,GL
1394,Punta Arenas,-53.15,-70.9167,37.51,93,90,11.5,light rain,CL
1395,Blackwater,-23.5833,148.8833,62.62,80,5,8.16,clear sky,AU
1396,Geraldton,-28.7667,114.6,45.01,87,53,5.75,broken clouds,AU
1397,Piacabucu,-10.4056,-36.4344,72.93,88,26,9.26,scattered clouds,BR
1398,Lamu,-2.2717,40.902,75.42,79,0,15.26,clear sky,KE
1399,Hasaki,35.7333,140.8333,77.4,88,100,9.62,light rain,JP
1400,Port Lincoln,-34.7333,135.8667,51.17,64,73,21.77,broken clouds,AU
1401,Port Augusta,-32.5,137.7667,47.71,68,0,10.02,clear sky,AU
1402,Deputatskiy,69.3,139.9,47.79,98,100,3.18,light rain,RU
1403,Clyde River,70.4692,-68.5914,39.51,90,100,6.62,overcast clouds,CA
1404,Klaksvik,62.2266,-6.589,54.52,98,100,6.22,overcast clouds,FO
1405,Soria,41.6667,-2.6667,72.01,78,1,6.02,clear sky,ES
1406,Lixourion,38.2019,20.4314,78.96,60,0,2.86,clear sky,GR
1407,Mataura,-46.1927,168.8643,48.47,75,100,4.52,overcast clouds,NZ
1408,Sinnamary,5.3833,-52.95,79.95,82,17,12.41,few clouds,GF
1409,Narsaq,60.9167,-46.05,61.02,66,26,3.29,scattered clouds,GL
1410,Karratha,-20.7377,116.8463,69.24,64,1,8.3,clear sky,AU
1411,Kitimat,54.0524,-128.6534,64.78,62,89,2.71,overcast clouds,CA
1412,Ahipara,-35.1667,173.1667,57.25,59,96,9.73,overcast clouds,NZ
1413,Namibe,-15.1961,12.1522,59.9,86,5,3.47,clear sky,AO
1414,Comodoro Rivadavia,-45.8667,-67.5,42.66,87,90,6.91,light rain,AR
1415,Lagoa,39.05,-27.9833,74.07,90,80,13.69,broken clouds,PT
1416,San Ramon,37.7799,-121.978,86.32,47,1,5.99,smoke,US
1417,Fort Nelson,58.8053,-122.7002,51.39,71,90,6.91,overcast clouds,CA
1418,Mangan,27.5167,88.5333,75.72,98,100,0.83,overcast clouds,IN
1419,Broome,42.2506,-75.833,83.17,92,40,1.01,scattered clouds,US
1420,Saint George,37.1041,-113.5841,100.63,20,1,1.01,clear sky,US
1421,Yaguachi,-2.1167,-79.6833,84.7,57,88,9.89,overcast clouds,EC
1422,Ancud,-41.8697,-73.8203,46.42,73,72,7.18,broken clouds,CL
1423,Aklavik,68.2191,-135.0107,57.92,56,99,4.99,overcast clouds,CA
1424,Ambilobe,-13.2,49.05,67.39,76,1,4.56,clear sky,MG
1425,Zhezkazgan,47.8043,67.7144,72.64,37,0,13.27,clear sky,KZ
1426,Tiksi,71.6872,128.8694,40.5,98,100,4.85,overcast clouds,RU
1427,Avera,33.194,-82.5271,91.27,61,78,8.19,broken clouds,US
1428,Bambous Virieux,-20.3428,57.7575,66.45,72,40,2.3,scattered clouds,MU
1429,Mount Gambier,-37.8333,140.7667,42.71,93,40,6.91,scattered clouds,AU
